"rules","support","confidence","lift"
"{古诗两首,燕子专列} => {燕子}",0.04,0.897,5.64
"{荷花,燕子专列} => {古诗两首}",0.039,0.926,2.985
"{古诗两首,燕子专列} => {荷花}",0.039,0.862,5.172
"{惊弓之鸟,一个村庄的故事} => {燕子}",0.045,0.853,5.366
"{惊弓之鸟,燕子} => {一个村庄的故事}",0.045,0.935,8.785
"{燕子,一个村庄的故事} => {惊弓之鸟}",0.045,0.879,8.499
"{惊弓之鸟,一个村庄的故事} => {荷花}",0.045,0.853,5.118
"{荷花,惊弓之鸟} => {一个村庄的故事}",0.045,0.906,8.511
"{荷花,一个村庄的故事} => {惊弓之鸟}",0.045,0.879,8.499
"{惊弓之鸟,一个村庄的故事} => {古诗两首}",0.048,0.912,2.939
"{古诗两首,惊弓之鸟} => {一个村庄的故事}",0.048,0.886,8.318
"{古诗两首,一个村庄的故事} => {惊弓之鸟}",0.048,0.939,9.085
"{惊弓之鸟,燕子} => {荷花}",0.04,0.839,5.032
"{荷花,惊弓之鸟} => {燕子}",0.04,0.812,5.112
"{惊弓之鸟,燕子} => {古诗两首}",0.043,0.903,2.912
"{古诗两首,惊弓之鸟} => {燕子}",0.043,0.8,5.033
"{荷花,惊弓之鸟} => {古诗两首}",0.048,0.969,3.123
"{古诗两首,惊弓之鸟} => {荷花}",0.048,0.886,5.314
"{燕子,一个村庄的故事} => {荷花}",0.043,0.848,5.091
"{荷花,一个村庄的故事} => {燕子}",0.043,0.848,5.338
"{燕子,一个村庄的故事} => {古诗两首}",0.042,0.818,2.638
"{古诗两首,一个村庄的故事} => {燕子}",0.042,0.818,5.147
"{荷花,一个村庄的故事} => {古诗两首}",0.045,0.879,2.833
"{古诗两首,一个村庄的故事} => {荷花}",0.045,0.879,5.273
"{荷花,燕子} => {古诗两首}",0.142,0.968,3.122
"{古诗两首,燕子} => {荷花}",0.142,0.958,5.75
"{古诗两首,荷花} => {燕子}",0.142,0.911,5.731
"{矛与盾的集合,陶罐与铁罐,狮子和鹿,掌声} => {科利亚的木匣}",0.014,1,12.706
"{科利亚的木匣,陶罐与铁罐,狮子和鹿,掌声} => {矛与盾的集合}",0.014,0.9,14.224
"{风筝,秋天的雨,听听，秋的声音} => {古诗两首}",0.028,1,3.224
"{风筝,古诗两首,听听，秋的声音} => {秋天的雨}",0.028,1,8.526
"{古诗两首,秋天的雨,听听，秋的声音} => {风筝}",0.028,1,9.529
"{翠鸟,惊弓之鸟,寓言两则} => {一个村庄的故事}",0.011,1,9.391
"{翠鸟,一个村庄的故事,寓言两则} => {惊弓之鸟}",0.011,1,9.672
"{惊弓之鸟,一个村庄的故事,寓言两则} => {古诗两首}",0.011,0.778,2.507
"{古诗两首,惊弓之鸟,寓言两则} => {一个村庄的故事}",0.011,0.875,8.217
"{古诗两首,一个村庄的故事,寓言两则} => {惊弓之鸟}",0.011,0.875,8.463
"{荷花,惊弓之鸟,寓言两则} => {古诗两首}",0.011,1,3.224
"{古诗两首,惊弓之鸟,寓言两则} => {荷花}",0.011,0.875,5.25
"{古诗两首,荷花,寓言两则} => {惊弓之鸟}",0.011,0.875,8.463
"{荷花,一个村庄的故事,寓言两则} => {古诗两首}",0.011,0.875,2.821
"{古诗两首,一个村庄的故事,寓言两则} => {荷花}",0.011,0.875,5.25
"{古诗两首,荷花,寓言两则} => {一个村庄的故事}",0.011,0.875,8.217
"{翠鸟,惊弓之鸟,一个村庄的故事} => {荷花}",0.012,0.889,5.333
"{翠鸟,荷花,惊弓之鸟} => {一个村庄的故事}",0.012,0.889,8.348
"{翠鸟,荷花,一个村庄的故事} => {惊弓之鸟}",0.012,0.889,8.597
"{翠鸟,惊弓之鸟,一个村庄的故事} => {古诗两首}",0.011,0.778,2.507
"{翠鸟,古诗两首,惊弓之鸟} => {一个村庄的故事}",0.011,0.875,8.217
"{翠鸟,古诗两首,一个村庄的故事} => {惊弓之鸟}",0.011,1,9.672
"{翠鸟,荷花,惊弓之鸟} => {古诗两首}",0.012,0.889,2.866
"{翠鸟,古诗两首,惊弓之鸟} => {荷花}",0.012,1,6
"{翠鸟,古诗两首,荷花} => {惊弓之鸟}",0.012,0.8,7.737
"{翠鸟,荷花,一个村庄的故事} => {古诗两首}",0.011,0.778,2.507
"{翠鸟,古诗两首,一个村庄的故事} => {荷花}",0.011,1,6
"{翠鸟,古诗两首,荷花} => {一个村庄的故事}",0.011,0.7,6.574
"{绝招,可贵的沉默,她是我的朋友,妈妈的账单} => {七颗钻石}",0.073,1,12
"{绝招,妈妈的账单,七颗钻石} => {可贵的沉默,她是我的朋友}",0.073,1,12.96
"{可贵的沉默,她是我的朋友,妈妈的账单,七颗钻石} => {绝招}",0.073,1,12.96
"{绝招,可贵的沉默,她是我的朋友,七颗钻石} => {妈妈的账单}",0.073,1,13.787
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,燕子专列} => {路旁的橡树,寓言两则}",0.031,0.952,12.343
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {燕子专列}",0.031,1,10.286
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {燕子专列}",0.031,1,10.286
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子} => {路旁的橡树,寓言两则}",0.031,0.952,12.343
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {惊弓之鸟}",0.031,1,9.672
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.952,12.343
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {一个村庄的故事}",0.031,1,9.391
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {燕子}",0.031,1,6.291
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子} => {路旁的橡树,寓言两则}",0.031,0.952,12.343
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {燕子}",0.031,1,6.291
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子} => {路旁的橡树,寓言两则}",0.031,0.952,12.343
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,0.952,11.221
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子} => {珍珠泉,翠鸟}",0.031,0.952,11.221
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.952,11.221
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子} => {珍珠泉,翠鸟}",0.031,0.952,11.221
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子} => {珍珠泉,翠鸟}",0.031,0.952,11.221
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列} => {一个村庄的故事}",0.034,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.034,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,一个村庄的故事} => {燕子专列}",0.034,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列} => {燕子}",0.032,0.955,6.005
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,燕子专列} => {惊弓之鸟}",0.032,1,9.672
